tweet_id,source,text,created_at,entities,keywords,inserted_at,slogan
2014294516400869679,Reuters,Four US childhood vaccine recommendations: How have they changed? https://t.co/AmSONzA5Dh https://t.co/AmSONzA5Dh,,"{'People': [], 'Countries': ['US'], 'Orgs': [], 'Slogan': []}","['Health', 'Vaccines', 'Childhood', 'Recommendations']",2026-01-22 11:13:39.069818,Vaccine Changes
2014293257686077472,Reuters,Bucks G Kevin Porter Jr. out indefinitely https://t.co/zduoBFohv4 https://t.co/zduoBFohv4,,"{'People': ['Kevin Porter Jr.'], 'Orgs': ['Bucks']}","['Sports', 'Basketball', 'Injury']",2026-01-22 11:13:40.514783,Injury Update
2014295192656879978,BBCWorld,What we know about Trump's 'framework of future deal' over Greenland https://t.co/sinOfWiAhP,,"{'People': ['Trump'], 'Countries': ['Greenland']}",['Politics'],2026-01-22 11:13:55.811912,Future Deal
2014298286526533758,Reuters,Putin says Russia studying peace board proposal after Trump says he accepted invite https://t.co/dEzX4ohN2L https://t.co/dEzX4ohN2L,,"{'People': ['Putin', 'Trump'], 'Countries': ['Russia'], 'Orgs': [], 'Slogan': ''}","['Politics', 'Peace', 'Diplomacy']",2026-01-22 11:26:08.758909,Peace Proposal
2014295780891168786,Reuters,Women’s Top 25 roundup: Wisconsin upsets No. 24 Nebraska https://t.co/bhDcoJro5Z https://t.co/bhDcoJro5Z,,"{'People': [], 'Countries': [], 'Orgs': ['Wisconsin', 'Nebraska'], 'Slogan': []}","['Sports', 'Women’s Basketball', 'Upset']",2026-01-22 11:26:10.388909,Top Upset
2014298300753609071,BBCWorld,Family 'devastated' as Briton dies in Thailand https://t.co/9yiRWitG8H,,"{'People': ['Briton'], 'Countries': ['Thailand'], 'Orgs': [], 'Slogan': []}","['Family', 'Death', 'Travel', 'Tragedy']",2026-01-22 11:26:28.746774,Devastated Family
2014295764583711063,BBCWorld,Guinea-Bissau coup leaders set December election date https://t.co/nTsT3dMxfk,,"{'Countries': ['Guinea-Bissau'], 'Orgs': [], 'People': [], 'Slogan': []}","['Politics', 'Coup', 'Elections']",2026-01-22 11:26:30.367226,Election Date
2014297296322638281,AJEnglish,"What did Donald Trump say at the Board of Peace signing?

🔴 LIVE updates: https://t.co/Y7edRXS2EV https://t.co/6AbEij7Sai",,"{'People': ['Donald Trump'], 'Orgs': ['Board of Peace']}","['Politics', 'Peace', 'Diplomacy']",2026-01-22 11:26:34.529142,Peace Signing
2014300802626527577,Reuters,"Trump reversal on Greenland followed push by aides against military option, sources say https://t.co/GHbEOHCELo https://t.co/GHbEOHCELo",,"{'People': ['Trump'], 'Countries': ['Greenland'], 'Orgs': [], 'Slogan': []}","['Politics', 'Military']",2026-01-22 11:38:43.365526,Greenland Reversal
2014299572051341796,Reuters,Maestro Djokovic mows down qualifier Maestrelli in Melbourne https://t.co/Y5V46baErp https://t.co/Y5V46baErp,,"{'People': ['Djokovic', 'Maestrelli'], 'Countries': ['Australia'], 'Orgs': [], 'Slogan': ''}","['Sports', 'Tennis']",2026-01-22 11:38:45.143742,Djokovic Dominance
2014299532528423017,Reuters,Trump backed away from his Greenland‑linked tariff threat — and markets breathed out. We break down the market whiplash on this week’s Reuters Econ World podcast https://t.co/cWMWNBtdND,,"{'People': ['Trump'], 'Countries': ['Greenland'], 'Orgs': ['Reuters']}","['Politics', 'Economics', 'Trade']",2026-01-22 11:38:49.780350,Market Relief
2014301302507921541,BBCWorld,Son-in-law of Venezuelan opposition candidate freed from jail https://t.co/cGrp7Au57C,,"{'People': ['Son-in-law', 'Venezuelan opposition candidate'], 'Countries': ['Venezuela'], 'Orgs': [], 'Slogan': []}","['Politics', 'Opposition', 'Crime']",2026-01-22 11:39:07.408497,Freedom Reclaimed
2014304585993638395,Reuters,South Korea prosecutor appeals court ruling on ex-President Yoon's obstruction charges https://t.co/1EC5aDrnS1 https://t.co/1EC5aDrnS1,,"{'People': ['Yoon'], 'Countries': ['South Korea'], 'Orgs': [], 'Slogan': ''}","['Politics', 'Law', 'Judiciary']",2026-01-22 11:51:22.153383,Legal Challenge
2014303330386825678,Reuters,Breakingviews - Walmart's India payments IPO has too much swagger https://t.co/QTuQ5S7UNm https://t.co/QTuQ5S7UNm,,"{'People': [], 'Countries': ['India'], 'Orgs': ['Walmart'], 'Slogan': []}","['Finance', 'IPO', 'E-commerce']",2026-01-22 11:51:23.673717,Payment Swagger
2014302069952245937,Reuters,Chile’s fire-ravaged communities pull together as frustrations mount over state response https://t.co/ojMHZz1otD https://t.co/ojMHZz1otD,,{'Countries': ['Chile']},"['Fire', 'Community', 'State response']",2026-01-22 11:51:24.838843,Community Resilience
2014302473658261895,AJEnglish,"US President Donald Trump hosted a signing ceremony in Davos, Switzerland, to announce the first charter of his controversial ‘Board of Peace’. The initiative has drawn mixed reactions from world leaders. https://t.co/pprTziY4Yq",,"{'People': ['Donald Trump'], 'Countries': ['US', 'Switzerland'], 'Orgs': ['Board of Peace']}","['Politics', 'International Relations']",2026-01-22 11:51:46.546538,Peace Initiative
2014307350497087682,Reuters,Kings League draws record audience numbers for global cup in Brazil https://t.co/lkzKpQOYca https://t.co/lkzKpQOYca,,"{'People': [], 'Countries': ['Brazil'], 'Orgs': ['Kings League'], 'Slogan': []}","['Sports', 'Global Events', 'Audience']",2026-01-22 12:03:52.320253,Record Audience
2014306773927186825,Reuters,"BREAKING: A commuter train crashed into a construction crane in southeastern Spain, leaving several people injured, including one seriously https://t.co/hGtwGUpobn https://t.co/k9T4V7lsWU",,"{'People': [], 'Countries': ['Spain'], 'Orgs': [], 'Slogan': []}","['Accident', 'Train Crash', 'Construction']",2026-01-22 12:03:54.974542,Train Tragedy
2014305820570157283,Reuters,🔊 ‘This change of heart occurred after advisors to the president persuaded him that the US needed to adopt a less provocative approach.’ Correspondent Dave Graham tells Reuters World News what led to Trump ruling out the use of force in Greenland https://t.co/TdEBwOw8mt https://t.co/OBLKb6LZoX,,"{'people': ['Trump', 'Dave Graham'], 'countries': ['Greenland'], 'orgs': ['Reuters'], 'slogan': ''}","['Politics', 'US', 'Foreign Policy']",2026-01-22 12:03:57.271961,Provocative Change
2014307202052370452,AJEnglish,"BREAKING: 'We need investments' in Gaza, Kushner says, showing plan for highrise towers

🔴 LIVE updates: https://t.co/A6QLeHT77E https://t.co/HqXMbp2rfp",,"{'People': ['Kushner'], 'Countries': ['Gaza'], 'Orgs': [], 'Slogan': ''}","['Politics', 'Investment', 'Gaza', 'Real Estate']",2026-01-22 12:04:20.990287,Invest Gaza
2014310898555289838,Reuters,McLaren to maximise development time before running new F1 car https://t.co/eG2CYrq9A5 https://t.co/eG2CYrq9A5,,"{'People': [], 'Countries': [], 'Orgs': ['McLaren', 'F1'], 'Slogan': []}","['Motorsport', 'Racing', 'Engineering']",2026-01-22 12:16:27.993743,Maximise Development
2014310830461141344,Reuters,"There was relief in markets after President Trump appeared to roll back the threat of new tariffs on European countries over Greenland, but economist James Smith of ING told Reuters the uncertainty over US trade policy hasn't gone away https://t.co/kUM3hr7Cms https://t.co/ZzjLPhZGVJ",,"{'people': ['President Trump', 'James Smith'], 'countries': ['European countries', 'Greenland'], 'organizations': ['ING', 'Reuters']}","['Politics', 'Trade', 'Economics']",2026-01-22 12:16:29.751746,Market Relief
2014309634895487371,Reuters,Supreme Sinner overpowers home hope Duckworth https://t.co/rEPfXHciFs https://t.co/rEPfXHciFs,,"{'People': ['Duckworth'], 'Countries': [], 'Orgs': ['Supreme Sinner'], 'Slogan': ''}","['Politics', 'Sports']",2026-01-22 12:16:31.023623,Supreme Victory
2014309466317926493,BBCWorld,Rapid rollback of Kurdish-led forces reshapes Sharaa's Syria https://t.co/jKd0S749z9,,"{'people': ['Sharaa'], 'countries': ['Syria'], 'orgs': ['Kurdish-led forces'], 'slogan': ''}","['Politics', 'War']",2026-01-22 12:16:49.346267,Force Reshape
2014313399543349713,Reuters,Vance heads to Minneapolis amid tension over ICE crackdown https://t.co/MnNBtpO2JF https://t.co/MnNBtpO2JF,,"{'People': ['Vance'], 'Countries': [], 'Orgs': ['ICE'], 'Slogan': ''}","['Politics', 'Immigration', 'Crackdown']",2026-01-22 12:29:04.105786,Vance Protests
2014313358821114030,Reuters,FIFA panel on the 2026 World Cup at Davos https://t.co/DyFJpR3eCZ,,"{'People': [], 'Countries': [], 'Orgs': ['FIFA'], 'Slogan': []}","['Sports', 'World Cup', 'Davos']",2026-01-22 12:29:05.583689,World Cup
2014314658304307626,Reuters,"🔊 ' The fundamental question of who is running Greenland has not led to something which Denmark, as far as we know, is unwilling to accept.’ Reuters journalist Dave Graham tells Reuters World News what’s known so far about the Greenland framework deal https://t.co/mGQGrBHxfX https://t.co/UYIRZ2L8DW",,"{'People': ['Dave Graham'], 'Countries': ['Greenland', 'Denmark'], 'Orgs': ['Reuters']}","['Politics', 'International Relations']",2026-01-22 12:31:06.046700,Greenland Deal
2014314935560392776,AJEnglish,"Here’s a recap of Trump’s son-in-law Jared Kushner’s Board of Peace presentation on Gaza’s future ⤵️

🔴 LIVE updates: https://t.co/Y7edRXS2EV https://t.co/HYEcNqK17F",,"{'People': ['Trump', 'Jared Kushner'], 'Countries': ['Gaza'], 'Orgs': [], 'Slogan': ''}","['Politics', 'Middle East', 'Peace']",2026-01-22 12:31:30.402614,Peace Presentation
2014317202023866733,Reuters,India's Cyient posts quarterly profit fall on one-off labour code charges https://t.co/Ttny4CAPVE https://t.co/Ttny4CAPVE,,"{'People': [], 'Countries': ['India'], 'Orgs': ['Cyient'], 'Slogan': []}","['Business', 'Finance']",2026-01-22 12:43:37.163119,Profit Decline
2014317120230977974,Reuters,European shares rebounded after President Trump abandoned tariff threats linked to Greenland and ruled out using force to seize the autonomous Danish territory https://t.co/yLXdjOcf2P https://t.co/y3qGzqYUEY,,"{'people': ['President Trump'], 'countries': ['Greenland', 'Danish'], 'orgs': [], 'slogan': ''}","['Politics', 'Tariffs', 'Autonomous', 'Economy']",2026-01-22 12:43:39.582701,Tariff Abandonment
2014315907472916627,Reuters,WestJet seat U-turn exposes risks for airlines squeezing economy passengers https://t.co/3Hz0owL10W https://t.co/3Hz0owL10W,,"{'People': [], 'Countries': [], 'Orgs': ['WestJet'], 'Slogan': []}","['Airlines', 'Economy', 'Passengers']",2026-01-22 12:43:41.525370,Seat U-turn
2014319715976421439,Reuters,How AI and politics dominated Davos https://t.co/d1qElVRW99 https://t.co/d1qElVRW99,,[],"['AI', 'Politics', 'Davos']",2026-01-22 12:56:10.592372,AI Politics
2014318438110359791,Reuters,Radulovic sacked as Lebanon coach https://t.co/fNeJJziT1T https://t.co/fNeJJziT1T,,"{'People': ['Radulovic'], 'Countries': ['Lebanon'], 'Orgs': [], 'Slogan': []}","['Sports', 'Coaching']",2026-01-22 12:56:12.118831,Coaching Change
2014320755589206243,AJEnglish,"Many countries still control overseas territories for strategic and military reasons—often legacies of colonial rule. 

Here’s a look at the 10 nations with the most overseas territories worldwide https://t.co/iP53spRFp8 https://t.co/fXEofobYgc",,[],"['Colonialism', 'Overseas Territories', 'Military Strategy', 'Countries']",2026-01-22 12:56:36.213228,Strategic Control
2014319030610337808,AJEnglish,"BREAKING: Rafah crossing to open next week in both directions, Gaza national committee chief says

🔴 LIVE updates: https://t.co/sRD5leAhVu https://t.co/ZrnNAQi1uF",,"{'People': ['Gaza national committee chief'], 'Countries': ['Gaza'], 'Orgs': [], 'Slogan': []}","['Politics', 'Gaza', 'Rafah crossing']",2026-01-22 12:56:38.087093,Open Crossing
2014318873764388881,AJEnglish,"Speaking ahead of the signing of his so-called ‘Board of Peace’, US President Donald Trump talked about the countries the US had bombed under his leadership. https://t.co/rbkgZs6Icw",,"{'people': ['Donald Trump'], 'countries': ['US'], 'orgs': [], 'slogan': 'Board of Peace'}","['Politics', 'War']",2026-01-22 12:56:39.533220,Peace Talks
2014323467689050422,Reuters,"Colombia suspends electricity sales, imposes 30% tariff on Ecuador in escalating trade spat https://t.co/JiH2AQRSQk https://t.co/JiH2AQRSQk",,"{'People': [], 'Countries': ['Colombia', 'Ecuador'], 'Orgs': [], 'Slogan': []}","['Trade', 'Tariff']",2026-01-22 13:08:43.608371,Trade Tensions
2014323412164854211,Reuters,"Video captured the wreckage of the Iryo and Alvia trains that crashed in Spain's Andalusia region, killing at least 43 people, as rescuers used cranes to relocate a carriage of the derailed train https://t.co/jTl4fkset5 https://t.co/cVRZYZRF2a",,"{'People': [], 'Countries': ['Spain'], 'Orgs': ['Iryo', 'Alvia'], 'Slogan': []}","['Accident', 'Transportation', 'Rescue']",2026-01-22 13:08:45.027723,Train Tragedy
2014322588512653326,Reuters,"'Buy one, get one free' tickets offered for young people for Milan opening ceremony https://t.co/tGl41eYevF https://t.co/tGl41eYevF",,"{'People': ['young people'], 'Countries': ['Italy'], 'Orgs': ['Milan'], 'Slogan': ['Buy one, get one free']}","['Tickets', 'Events', 'Sports']",2026-01-22 13:08:47.009657,Free Tickets
2014326200563630170,Reuters,98th Academy Awards nominees announced https://t.co/sRNcXBSVbY,,[],"['Awards', 'Entertainment']",2026-01-22 13:21:17.256674,Award Nominations
2014325754381947200,Reuters,Indonesia’s President addresses Davos https://t.co/pmKD3Zpg6K,,"{'People': ['President'], 'Countries': ['Indonesia'], 'Orgs': ['Davos']}",['Politics'],2026-01-22 13:21:21.054162,Global Leadership
2014326505640247670,BBCWorld,Ugandan MP and Bobi Wine ally arrested over election violence https://t.co/fIfTfjpzlo,,"{'People': ['Bobi Wine'], 'Countries': ['Uganda'], 'Orgs': [], 'Slogan': []}","['Politics', 'Election', 'Violence']",2026-01-22 13:21:38.473664,Election Violence
2014325927879299203,AJEnglish,"Sudan is facing one of the world’s worst education crises, with 8 million children missing more than 500 days of schooling since the war began in April 2023—one of the world’s longest school closures.

#infograph https://t.co/zU4gFKtA1h",,"{'People': [], 'Countries': ['Sudan'], 'Orgs': [], 'Slogan': []}","['Education', 'Crisis', 'War']",2026-01-22 13:21:44.224158,Education Crisis
2014329775259541562,Reuters,TEPCO to shut reactor at world's biggest nuclear plant a day after resumption https://t.co/JQVr7Qf8Yh https://t.co/JQVr7Qf8Yh,,"{'People': [], 'Countries': [], 'Orgs': ['TEPCO'], 'Slogan': []}","['Nuclear', 'Energy', 'Environment']",2026-01-22 13:33:51.137818,Reactor Shutdown
2014329771895746594,Reuters,"🔊 ‘That's highly unusual for those kinds of officials to show up at the Supreme Court.’ On the Reuters World News podcast today, @davelawder on the Fed officials showing up in the court room to support Fed independence https://t.co/YNGvwtjUL7 https://t.co/bu5BxknLY2",,"{'People': ['davelawder'], 'Orgs': ['Reuters'], 'Countries': [], 'Slogan': []}","['Politics', 'Supreme Court', 'Federal Reserve', 'Judiciary']",2026-01-22 13:33:52.884973,Court Support
2014328486496698870,Reuters,Miners are excavating long-sought mega-deals: podcast https://t.co/H8xMcLRqda https://t.co/H8xMcLRqda,,[],"['Miners', 'excavating', 'mega-deals', 'podcast']",2026-01-22 13:33:54.095710,Mega Deals
2014327772991144062,BBCBreaking,Watch live as this year's Oscar nominations are announced https://t.co/UrbsDCVo0w,,[],"['Entertainment', 'Awards']",2026-01-22 13:34:04.669934,Oscar Nominations
2014329707248996741,AJEnglish,"A four-day ceasefire between the Syrian government and the Kurdish-led SDF was meant to cool tensions, but day one was marked by fresh violence and competing claims of violations. 

Al Jazeera’s @virtualzein reports from Aleppo. https://t.co/siTZNlhFpz",,"{'people': ['Al Jazeera', 'virtualzein'], 'countries': ['Syria'], 'orgs': ['SDF'], 'slogan': []}","['War', 'Ceasefire', 'Conflict', 'Tensions']",2026-01-22 13:34:20.768066,Ceasefire Conflict
2014327923289866588,AJEnglish,"BREAKING: Palestinian infant dies in Gaza from hypothermia as Israeli artillery shelling kills at least four people east of Gaza City amid a ceasefire.

🔴 LIVE updates: https://t.co/nRZPlCF1bE https://t.co/Vyg3s4BbsW",,"{'People': [], 'Countries': ['Palestine', 'Israel'], 'Orgs': [], 'Slogan': []}","['Conflict', 'Gaza', 'Ceasefire', 'Casualties', 'Humanitarian Crisis']",2026-01-22 13:34:22.816646,Ceasefire Crisis
2014333532152176759,Reuters,NBA roundup: Knicks pummel Nets for historic 54-point win https://t.co/ey0rXpmjgu https://t.co/ey0rXpmjgu,,"{'People': [], 'Countries': [], 'Orgs': ['NBA', 'Knicks', 'Nets'], 'Slogan': []}","['Sports', 'Basketball']",2026-01-22 13:45:31.394320,Historic Win
2014333529249706486,Reuters,Global politics is changing fast. How should markets respond? Geopolitical analyst @geo_papic joins this episode of Reuters Econ World to explain https://t.co/LPpqk3wvZM https://t.co/TK2tnIsSYz,,"{'people': ['geo_papic'], 'countries': [], 'orgs': ['Reuters'], 'slogan': ''}","['Politics', 'Markets', 'Geopolitical']",2026-01-22 13:45:34.061968,Respond Markets
2014332960221077729,Reuters,The biggest tournament on Earth is coming to America — but will the millions of football fans be allowed in? Peter Devlin takes a look https://t.co/XgjOH4Qw51,,"{'People': ['Peter Devlin'], 'Countries': ['America'], 'Orgs': [], 'Slogan': []}","['Sports', 'Football', 'Tournament']",2026-01-22 13:45:36.369727,Football Fans
2014333478750290021,AJEnglish,Campaigning has begun in Bangladesh ahead of the country’s first national elections since the 2024 uprising that ousted PM Sheikh Hasina https://t.co/SICYWpvCH5 https://t.co/H87Trvn04S,,"{'people': ['Sheikh Hasina'], 'countries': ['Bangladesh'], 'orgs': [], 'slogan': ''}","['Politics', 'Elections', 'Uprising']",2026-01-22 13:46:00.485464,Elections Begin
